policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,depthK,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2177,3119,39.43,0.0,optimal,0,0,41.49005120000038,41.015625
gcnn:baseline,depthK,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2397,3364,42.68,0.0,optimal,0,0,44.865892600000734,44.203125
gcnn:baseline,depthK,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2290,3054,41.88,0.0,optimal,0,0,43.80448409999917,43.3125
gcnn:baseline,depthK,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,1897,2705,35.36,0.0,optimal,0,0,37.42692830000124,36.59375
gcnn:baseline,depthK,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,1995,2793,36.32,0.0,optimal,0,0,38.54481670000132,37.734375
gcnn:baseline,depthK2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2051,2895,35.98,0.0,optimal,0,0,37.9459534000016,37.296875
gcnn:baseline,depthK2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2336,3075,39.79,0.0,optimal,0,0,41.83825260000049,41.359375
gcnn:baseline,depthK2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2466,3729,45.72,0.0,optimal,0,0,47.6648325999995,47.390625
gcnn:baseline,depthK2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2221,3266,41.87,0.0,optimal,0,0,43.688736599999174,43.453125
gcnn:baseline,depthK2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2514,3389,45.35,0.0,optimal,0,0,47.59853389999989,47.203125
gcnn:baseline,depthK_adaptive,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2017,2784,35.61,0.0,optimal,0,0,37.627112100000886,37.265625
gcnn:baseline,depthK_adaptive,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2334,3176,40.7,0.0,optimal,0,0,42.51854060000005,42.171875
gcnn:baseline,depthK_adaptive,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2147,3074,39.49,0.0,optimal,0,0,41.4375256000003,40.90625
gcnn:baseline,depthK_adaptive,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2151,3132,39.8,0.0,optimal,0,0,41.8548824999998,41.4375
gcnn:baseline,depthK_adaptive,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2802,3902,48.69,0.0,optimal,0,0,51.84725500000059,50.625
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2141,3058,37.56,0.0,optimal,0,0,39.83350309999878,39.125
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2977,3826,50.53,0.0,optimal,0,0,53.29666250000082,52.359375
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2173,3042,40.61,0.0,optimal,0,0,42.546709800000826,41.9375
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,1915,2645,35.44,0.0,optimal,0,0,37.38814900000034,36.9375
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2741,3469,47.54,0.0,optimal,0,0,50.389155500000925,49.671875
gcnn:baseline,uniform5,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,55532,61387,763.37,0.0,optimal,0,0,804.6606209000001,794.484375
gcnn:baseline,uniform5,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,46501,52332,638.3,0.0,optimal,0,0,673.9769883999998,663.65625
gcnn:baseline,uniform5,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,44898,50042,612.02,0.0,optimal,0,0,647.7312605000006,635.78125
